Energy Loss (eV)	Original	Background_fit	Background_subtracted
2.868402921468904765e+02	2.625976562500000000e+02	3.225328350641416364e+01	2.303443727435858364e+02
2.869652921468904765e+02	2.666015625000000000e+02	3.220017943287032836e+01	2.344013830671296716e+02
2.870902921468904765e+02	2.712929687500000000e+02	3.214718586323280647e+01	2.391457828867671935e+02
2.872152921468904765e+02	2.658476562500000000e+02	3.209430251959111047e+01	2.337533537304088895e+02
2.873402921468904765e+02	2.705917968750000000e+02	3.204152912485415072e+01	2.385502677501458493e+02
2.874652921468904765e+02	2.788125000000000000e+02	3.198886540274762069e+01	2.468236345972523793e+02
2.875902921468904765e+02	2.859882812500000000e+02	3.193631107781101264e+01	2.540519701721889874e+02
2.877152921468904765e+02	2.880019531250000000e+02	3.188386587539508810e+01	2.561180872496049119e+02
2.878402921468904765e+02	2.848183593750000000e+02	3.183152952165897887e+01	2.529868298533410211e+02
2.879652921468904765e+02	2.908769531250000000e+02	3.177930174356748694e+01	2.590976513814325131e+02
2.880902921468904765e+02	3.030390625000000000e+02	3.172718226888849813e+01	2.713118802311115019e+02
2.882152921468904765e+02	3.105722656250000000e+02	3.167517082619002622e+01	2.788970947988099738e+02
2.883402921468904765e+02	3.087050781250000000e+02	3.162326714483776868e+01	2.770818109801622313e+02
2.884652921468904765e+02	3.126445312500000000e+02	3.157147095499226452e+01	2.810730602950077355e+02
2.885902921468904765e+02	3.234941406250000000e+02	3.151978198760627947e+01	2.919743586373937205e+02
2.887152921468904765e+02	3.248574218750000000e+02	3.146819997442202066e+01	2.933892219005779793e+02
2.888402921468904765e+02	3.273867187500000000e+02	3.141672464796880604e+01	2.959699941020311940e+02
2.889652921468904765e+02	3.383671875000000000e+02	3.136535574155988115e+01	3.070018317584401188e+02
2.890902921468904765e+02	3.476445312500000000e+02	3.131409298929031593e+01	3.163304382607096841e+02
2.892152921468904765e+02	3.384492187500000000e+02	3.126293612603410565e+01	3.071862826239658943e+02
2.893402921468904765e+02	3.448105468750000000e+02	3.121188488744155620e+01	3.135986619875584438e+02
2.894652921468904765e+02	3.551191406250000000e+02	3.116093900993666921e+01	3.239582016150633308e+02
2.895902921468904765e+02	3.585332031250000000e+02	3.111009823071469782e+01	3.274231048942853022e+02
2.897152921468904765e+02	3.587304687500000000e+02	3.105936228773941821e+01	3.276711064622605818e+02
2.898402921468904765e+02	3.642910156250000000e+02	3.100873091974057161e+01	3.332822847052594284e+02
2.899652921468904765e+02	3.644414062500000000e+02	3.095820386621130638e+01	3.334832023837886936e+02
2.900902921468904765e+02	3.641757812500000000e+02	3.090778086740567687e+01	3.332680003825943231e+02
2.902152921468904765e+02	3.662656250000000000e+02	3.085746166433597182e+01	3.354081633356640282e+02
2.903402921468904765e+02	3.650234375000000000e+02	3.080724599877027003e+01	3.342161915012297300e+02
2.904652921468904765e+02	3.667773437500000000e+02	3.075713361322999617e+01	3.360202101367700038e+02
2.905902921468904765e+02	3.583515625000000000e+02	3.070712425098702170e+01	3.276444382490129783e+02
2.907152921468904765e+02	3.688457031250000000e+02	3.065721765606178906e+01	3.381884854689382109e+02
2.908402921468904765e+02	3.703300781250000000e+02	3.060741357322007161e+01	3.397226645517799284e+02
2.909652921468904765e+02	3.655468750000000000e+02	3.055771174797121148e+01	3.349891632520287885e+02
2.910902921468904765e+02	3.691738281250000000e+02	3.050811192656499315e+01	3.386657161984350068e+02
2.912152921468904765e+02	3.728144531250000000e+02	3.045861385598959714e+01	3.423558392690104029e+02
2.913402921468904765e+02	3.689589843750000000e+02	3.040921728396904200e+01	3.385497670910309580e+02
2.914652921468904765e+02	3.739179687500000000e+02	3.035992195896051271e+01	3.435580467910394873e+02
2.915902921468904765e+02	3.781132812500000000e+02	3.031072763015231430e+01	3.478025536198476857e+02
2.917152921468904765e+02	3.754609375000000000e+02	3.026163404746108654e+01	3.451993034525389135e+02
2.918402921468904765e+02	3.852832031250000000e+02	3.021264096152947332e+01	3.550705621634705267e+02
2.919652921468904765e+02	3.830878906250000000e+02	3.016374812372379211e+01	3.529241425012762079e+02
2.920902921468904765e+02	3.795097656250000000e+02	3.011495528613153283e+01	3.493948103388684672e+02
2.922152921468904765e+02	3.789414062500000000e+02	3.006626220155908413e+01	3.488751440484409159e+02
2.923402921468904765e+02	3.841562500000000000e+02	3.001766862352911858e+01	3.541385813764708814e+02
2.924652921468904765e+02	3.880917968750000000e+02	2.996917430627843260e+01	3.581226225687215674e+02
2.925902921468904765e+02	3.923671875000000000e+02	2.992077900475550223e+01	3.624464084952444978e+02
2.927152921468904765e+02	3.797636718750000000e+02	2.987248247461803885e+01	3.498911894003819611e+02
2.928402921468904765e+02	3.751855468750000000e+02	2.982428447223071544e+01	3.453612624027692846e+02
2.929652921468904765e+02	3.850585937500000000e+02	2.977618475466277914e+01	3.552824089953372209e+02
2.930902921468904765e+02	3.863554687500000000e+02	2.972818307968589124e+01	3.566272856703141088e+02
2.932152921468904765e+02	3.848769531250000000e+02	2.968027920577145551e+01	3.551966739192285445e+02
2.933402921468904765e+02	3.787890625000000000e+02	2.963247289208851498e+01	3.491565896079114850e+02
2.934652921468904765e+02	3.837792968750000000e+02	2.958476389850159194e+01	3.541945329764984081e+02
2.935902921468904765e+02	3.828828125000000000e+02	2.953715198556795940e+01	3.533456605144320406e+02
2.937152921468904765e+02	3.754746093750000000e+02	2.948963691453582214e+01	3.459849724604641779e+02
2.938402921468904765e+02	3.799218750000000000e+02	2.944221844734164506e+01	3.504796565526583549e+02
2.939652921468904765e+02	3.880742187500000000e+02	2.939489634660816364e+01	3.586793224033918364e+02
2.940902921468904765e+02	3.879160156250000000e+02	2.934767037564182601e+01	3.585683452493581740e+02
2.942152921468904765e+02	3.875800781250000000e+02	2.930054029843091712e+01	3.582795378265690829e+02
2.943402921468904765e+02	3.828789062500000000e+02	2.925350587964288707e+01	3.536254003703571129e+02
2.944652921468904765e+02	3.846074218750000000e+02	2.920656688462241846e+01	3.554008549903775815e+02
2.945902921468904765e+02	3.816250000000000000e+02	2.915972307938903896e+01	3.524652769206109610e+02
2.947152921468904765e+02	3.798945312500000000e+02	2.911297423063496126e+01	3.507815570193650387e+02
2.948402921468904765e+02	3.831582031250000000e+02	2.906632010572286617e+01	3.540918830192771338e+02
2.949652921468904765e+02	3.846191406250000000e+02	2.901976047268351522e+01	3.555993801523164848e+02
2.950902921468904765e+02	3.901718750000000000e+02	2.897329510021398846e+01	3.611985798997860115e+02
2.952152921468904765e+02	3.939550781250000000e+02	2.892692375767495605e+01	3.650281543673250439e+02
2.953402921468904765e+02	3.832734375000000000e+02	2.888064621508880236e+01	3.543927912849111976e+02
2.954652921468904765e+02	3.858964843750000000e+02	2.883446224313740913e+01	3.570620221318625909e+02
2.955902921468904765e+02	3.851953125000000000e+02	2.878837161316005222e+01	3.564069408868399478e+02
2.957152921468904765e+02	3.949023437500000000e+02	2.874237409715101421e+01	3.661599696528489858e+02
2.958402921468904765e+02	3.876406250000000000e+02	2.869646946775759488e+01	3.589441555322424051e+02
2.959652921468904765e+02	3.910097656250000000e+02	2.865065749827800801e+01	3.623591081267219920e+02
2.960902921468904765e+02	3.930371093750000000e+02	2.860493796265910760e+01	3.644321714123408924e+02
2.962152921468904765e+02	3.847949218750000000e+02	2.855931063549445525e+01	3.562356112395055447e+02
2.963402921468904765e+02	3.891132812500000000e+02	2.851377529202193273e+01	3.605995059579780673e+02
2.964652921468904765e+02	3.806113281250000000e+02	2.846833170812186609e+01	3.521429964168781339e+02
2.965902921468904765e+02	3.824140625000000000e+02	2.842297966031469514e+01	3.539910828396853049e+02
2.967152921468904765e+02	3.814003906250000000e+02	2.837771892575915444e+01	3.530226716992408456e+02
2.968402921468904765e+02	3.832929687500000000e+02	2.833254928224999958e+01	3.549604194677500004e+02
2.969652921468904765e+02	3.918691406250000000e+02	2.828747050821584708e+01	3.635816701167841529e+02
2.970902921468904765e+02	3.923535156250000000e+02	2.824248238271735545e+01	3.641110332422826446e+02
2.972152921468904765e+02	3.823691406250000000e+02	2.819758468544495145e+01	3.541715559395550486e+02
2.973402921468904765e+02	3.733691406250000000e+02	2.815277719671678369e+01	3.452163634282832163e+02
2.974652921468904765e+02	3.873828125000000000e+02	2.810805969747690369e+01	3.592747528025230963e+02
2.975902921468904765e+02	3.819980468750000000e+02	2.806343196929270789e+01	3.539346149057072921e+02
2.977152921468904765e+02	3.787441406250000000e+02	2.801889379435363026e+01	3.507252468306463697e+02
2.978402921468904765e+02	3.797128906250000000e+02	2.797444495546835697e+01	3.517384456695316430e+02
2.979652921468904765e+02	3.740683593750000000e+02	2.793008523606346216e+01	3.461382741389365378e+02
2.980902921468904765e+02	3.668417968750000000e+02	2.788581442018079315e+01	3.389559824548192069e+02
2.982152921468904765e+02	3.772773437500000000e+02	2.784163229247610616e+01	3.494357114575238938e+02
2.983402921468904765e+02	3.807675781250000000e+02	2.779753863821639470e+01	3.529700394867836053e+02
2.984652921468904765e+02	3.834667968750000000e+02	2.775353324327841165e+01	3.557132636317215884e+02
2.985902921468904765e+02	3.799414062500000000e+02	2.770961589414650916e+01	3.522317903558534908e+02
2.987152921468904765e+02	3.846191406250000000e+02	2.766578637791059236e+01	3.569533542470894076e+02
2.988402921468904765e+02	3.782949218750000000e+02	2.762204448226424347e+01	3.506728773927357565e+02
2.989652921468904765e+02	3.786132812500000000e+02	2.757838999550267545e+01	3.510348912544973246e+02
2.990902921468904765e+02	3.735898437500000000e+02	2.753482270652085617e+01	3.460550210434791438e+02
2.992152921468904765e+02	3.699941406250000000e+02	2.749134240481157576e+01	3.425027982201884242e+02
2.993402921468904765e+02	3.663164062500000000e+02	2.744794888046340020e+01	3.388684573695365998e+02
2.994652921468904765e+02	3.605742187500000000e+02	2.740464192415873868e+01	3.331695768258412613e+02
2.995902921468904765e+02	3.664980468750000000e+02	2.736142132717213826e+01	3.391366255478278617e+02
2.997152921468904765e+02	3.707265625000000000e+02	2.731828688136812389e+01	3.434082756186318761e+02
2.998402921468904765e+02	3.834882812500000000e+02	2.727523837919920879e+01	3.562130428708007912e+02
2.999652921468904765e+02	3.783613281250000000e+02	2.723227561370441663e+01	3.511290525112955834e+02
3.000902921468904765e+02	3.731777343750000000e+02	2.718939837850689401e+01	3.459883359964931060e+02
3.002152921468904765e+02	3.715937500000000000e+02	2.714660646781231890e+01	3.444471435321876811e+02
3.003402921468904765e+02	3.698593750000000000e+02	2.710389967640685427e+01	3.427554753235931457e+02
3.004652921468904765e+02	3.651054687500000000e+02	2.706127779965549962e+01	3.380441909503445004e+02
3.005902921468904765e+02	3.610078125000000000e+02	2.701874063349981725e+01	3.339890718665001828e+02
3.007152921468904765e+02	3.603222656250000000e+02	2.697628797445651117e+01	3.333459776505434888e+02
3.008402921468904765e+02	3.572480468750000000e+02	2.693391961961532388e+01	3.303141272553846761e+02
3.009652921468904765e+02	3.590468750000000000e+02	2.689163536663716059e+01	3.321552396333628394e+02
3.010902921468904765e+02	3.609765625000000000e+02	2.684943501375244068e+01	3.341271274862475593e+02
3.012152921468904765e+02	3.574277343750000000e+02	2.680731835975893773e+01	3.306204160152410623e+02
3.013402921468904765e+02	3.605097656250000000e+02	2.676528520402041522e+01	3.337444804209795848e+02
3.014652921468904765e+02	3.582128906250000000e+02	2.672333534646423914e+01	3.314895552785357609e+02
3.015902921468904765e+02	3.558183593750000000e+02	2.668146858758001372e+01	3.291368907874199863e+02
3.017152921468904765e+02	3.485488281250000000e+02	2.663968472841764878e+01	3.219091433965823512e+02
3.018402921468904765e+02	3.507714843750000000e+02	2.659798357058548390e+01	3.241735008044145161e+02
3.019652921468904765e+02	3.493300781250000000e+02	2.655636491624835571e+01	3.227737132087516443e+02
3.020902921468904765e+02	3.520449218750000000e+02	2.651482856812623368e+01	3.255300933068737663e+02
3.022152921468904765e+02	3.451171875000000000e+02	2.647337432949194636e+01	3.186438131705080536e+02
3.023402921468904765e+02	3.469375000000000000e+02	2.643200200416981716e+01	3.205054979958301828e+02
3.024652921468904765e+02	3.376289062500000000e+02	2.639071139653361797e+01	3.112381948534663820e+02
3.025902921468904765e+02	3.402128906250000000e+02	2.634950231150480704e+01	3.138633883134951930e+02
3.027152921468904765e+02	3.367343750000000000e+02	2.630837455455105101e+01	3.104260004454489490e+02
3.028402921468904765e+02	3.328652343750000000e+02	2.626732793168412172e+01	3.065979064433158783e+02
3.029652921468904765e+02	3.397519531250000000e+02	2.622636224945830463e+01	3.135255908755416954e+02
3.030902921468904765e+02	3.397207031250000000e+02	2.618547731496869346e+01	3.135352258100313065e+02
3.032152921468904765e+02	3.353027343750000000e+02	2.614467293584948493e+01	3.091580614391505151e+02
3.033402921468904765e+02	3.364140625000000000e+02	2.610394892027215974e+01	3.103101135797278403e+02
3.034652921468904765e+02	3.354199218750000000e+02	2.606330507694360676e+01	3.093566167980563932e+02
3.035902921468904765e+02	3.395351562500000000e+02	2.602274121510487248e+01	3.135124150348951275e+02
3.037152921468904765e+02	3.392910156250000000e+02	2.598225714452894408e+01	3.133087584804710559e+02
3.038402921468904765e+02	3.357832031250000000e+02	2.594185267551944207e+01	3.098413504494805579e+02
3.039652921468904765e+02	3.347910156250000000e+02	2.590152761890857391e+01	3.088894880060914261e+02
3.040902921468904765e+02	3.302656250000000000e+02	2.586128178605576977e+01	3.044043432139442302e+02
3.042152921468904765e+02	3.245683593750000000e+02	2.582111498884574985e+01	2.987472443861542502e+02
3.043402921468904765e+02	3.282265625000000000e+02	2.578102703968704645e+01	3.024455354603129535e+02
3.044652921468904765e+02	3.219804687500000000e+02	2.574101775151012816e+01	2.962394509984898718e+02
3.045902921468904765e+02	3.240957031250000000e+02	2.570108693776592190e+01	2.983946161872340781e+02
3.047152921468904765e+02	3.178554687500000000e+02	2.566123441242405079e+01	2.921942343375759492e+02
3.048402921468904765e+02	3.218085937500000000e+02	2.562145998997107199e+01	2.961871337600289280e+02
3.049652921468904765e+02	3.142421875000000000e+02	2.558176348540916933e+01	2.886604240145908307e+02
3.050902921468904765e+02	3.110078125000000000e+02	2.554214471425410693e+01	2.854656677857458931e+02
3.052152921468904765e+02	3.104609375000000000e+02	2.550260349253386494e+01	2.849583340074661351e+02
3.053402921468904765e+02	3.107343750000000000e+02	2.546313963678699110e+01	2.852712353632130089e+02
3.054652921468904765e+02	3.121523437500000000e+02	2.542375296406072493e+01	2.867285907859392751e+02
3.055902921468904765e+02	3.109882812500000000e+02	2.538444329190974713e+01	2.856038379580902529e+02
3.057152921468904765e+02	3.074980468750000000e+02	2.534521043839430376e+01	2.821528364366056962e+02
3.058402921468904765e+02	3.086308593750000000e+02	2.530605422207861466e+01	2.833248051529213853e+02
3.059652921468904765e+02	3.076523437500000000e+02	2.526697446202950914e+01	2.823853692879704909e+02
3.060902921468904765e+02	3.069863281250000000e+02	2.522797097781443654e+01	2.817583571471855635e+02
3.062152921468904765e+02	3.005781250000000000e+02	2.518904358950021560e+01	2.753890814104997844e+02
3.063402921468904765e+02	3.037031250000000000e+02	2.515019211765144291e+01	2.785529328823485571e+02
3.064652921468904765e+02	3.071855468750000000e+02	2.511141638332850334e+01	2.820741304916714967e+02
3.065902921468904765e+02	3.066953125000000000e+02	2.507271620808660373e+01	2.816225962919133963e+02
3.067152921468904765e+02	2.997753906250000000e+02	2.503409141397366966e+01	2.747412992110263303e+02
3.068402921468904765e+02	2.974472656250000000e+02	2.499554182352920861e+01	2.724517238014707914e+02
3.069652921468904765e+02	3.002832031250000000e+02	2.495706725978232043e+01	2.753261358652176796e+02
3.070902921468904765e+02	2.956718750000000000e+02	2.491866754625061731e+01	2.707532074537493827e+02
3.072152921468904765e+02	2.915429687500000000e+02	2.488034250693823424e+01	2.666626262430617658e+02
3.073402921468904765e+02	2.859707031250000000e+02	2.484209196633463534e+01	2.611286111586653647e+02
3.074652921468904765e+02	2.912890625000000000e+02	2.480391574941296540e+01	2.664851467505870346e+02
3.075902921468904765e+02	2.891914062500000000e+02	2.476581368162834451e+01	2.644255925683716555e+02
3.077152921468904765e+02	2.926562500000000000e+02	2.472778558891667444e+01	2.679284644110833256e+02
3.078402921468904765e+02	2.949355468750000000e+02	2.468983129769276275e+01	2.702457155773072373e+02
3.079652921468904765e+02	2.953730468750000000e+02	2.465195063484918592e+01	2.707210962401508141e+02
3.080902921468904765e+02	2.913105468750000000e+02	2.461414342775435671e+01	2.666964034472456433e+02
3.082152921468904765e+02	2.869394531250000000e+02	2.457640950425155779e+01	2.623630436207484422e+02
3.083402921468904765e+02	2.911367187500000000e+02	2.453874869265683856e+01	2.665979700573431614e+02
3.084652921468904765e+02	2.867148437500000000e+02	2.450116082175804877e+01	2.622136829282419512e+02
3.085902921468904765e+02	2.893261718750000000e+02	2.446364572081296274e+01	2.648625261541870373e+02
3.087152921468904765e+02	2.825664062500000000e+02	2.442620321954814244e+01	2.581402030304518576e+02
3.088402921468904765e+02	2.747402343750000000e+02	2.438883314815706171e+01	2.503514012268429383e+02
3.089652921468904765e+02	2.813808593750000000e+02	2.435153533729908304e+01	2.570293240377009170e+02
3.090902921468904765e+02	2.807988281250000000e+02	2.431430961809769542e+01	2.564845185069023046e+02
3.092152921468904765e+02	2.718242187500000000e+02	2.427715582213909329e+01	2.475470629278609067e+02
3.093402921468904765e+02	2.747910156250000000e+02	2.424007378147075542e+01	2.505509418435292446e+02
3.094652921468904765e+02	2.704179687500000000e+02	2.420306332860005227e+01	2.462149054213999477e+02
3.095902921468904765e+02	2.778183593750000000e+02	2.416612429649273963e+01	2.536522350785072604e+02
3.097152921468904765e+02	2.738457031250000000e+02	2.412925651857148068e+01	2.497164466064285193e+02
3.098402921468904765e+02	2.726562500000000000e+02	2.409245982871453862e+01	2.485637901712854614e+02
3.099652921468904765e+02	2.801132812500000000e+02	2.405573406125421343e+01	2.560575471887457866e+02
3.100902921468904765e+02	2.803652343750000000e+02	2.401907905097544926e+01	2.563461553240245507e+02
3.102152921468904765e+02	2.789101562500000000e+02	2.398249463311458385e+01	2.549276616168854162e+02
3.103402921468904765e+02	2.738164062500000000e+02	2.394598064335758636e+01	2.498704256066424136e+02
3.104652921468904765e+02	2.776601562500000000e+02	2.390953691783903423e+01	2.537506193321609658e+02
